id,category,prompt,answer,prediction,is_correct,teacher,selected_solver,confidence,matched_examples,total_examples,reason,error_type
6e3f32d5,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jqla flqugt bgwl nwlagb -> bird writes near garden
udluig tggt jrrh -> turtle sees book
uxg xqaagb tudagbu qownqbgt -> the hidden student imagines
Now, decrypt the following text: zdggb alwft uxg yigvgl nwlagb",queen draws the clever garden,zueen draws the ylever garden,False,Teacher-Cipher,SubstitutionSolver,0.88,3,3,chars=17 coverage=0.88,exact_mismatch
df6ead3d,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yol huaremhf lxmejcx lenhm -> cat explores through tower
yol qmonf comqhd -> cat draws garden
gejfh terrenf flemz -> mouse follows story
ljmlrh qmhogf jdqhm vfrodq -> turtle dreams under island
Now, decrypt the following text: ivdc terrenf lxh yjmvejf gvmmem",king follows the curious mirror,iing follows the curious mirror,False,Teacher-Cipher,SubstitutionSolver,0.9629629629629629,4,4,chars=20 coverage=0.96,exact_mismatch
0dad87bf,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xeh ksfgex yxbphdx qsfxhy -> the bright student writes
xbsxuh flvgfdhy kooc -> turtle imagines book
xeh nbsfoby lobyh nshvxhy -> the curious mouse creates
xeh pvsc qfjvsp qvxnehy -> the dark wizard watches
Now, decrypt the following text: xeh pvsc wsfdnhyy flvgfdhy",the dark princess imagines,the dark wrincess imagines,False,Teacher-Cipher,SubstitutionSolver,0.9565217391304348,4,4,chars=19 coverage=0.96,exact_mismatch
462e3277,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
aozwjot toznl ajo lvupot atozlfto -> teacher reads the silver treasure
ntzhxr vizhvrol gxxc -> dragon imagines book
gvtn lool vr lwjxxu -> bird sees in school
Now, decrypt the following text: aozwjot nvlwxpotl rozt bzuzwo",teacher discovers near palace,teacher discovers near balace,False,Teacher-Cipher,SubstitutionSolver,0.9615384615384616,3,3,chars=18 coverage=0.96,exact_mismatch
3e2af93e,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
uejfqg uqesax sza gfqi mcqaxs -> wizard writes the dark forest
iberzs xsngeax szqcnrz devqfqp -> knight studies through library
iebr gqfux eb xozccd -> king draws in school
Now, decrypt the following text: hcnxa qafgx sza vqerzs gccq",mouse reads the bright door,house reads the bright door,False,Teacher-Cipher,SubstitutionSolver,0.9565217391304348,3,3,chars=20 coverage=0.96,exact_mismatch
fe441a4b,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jdu okcu imlcu qmlgp -> the wise mouse found
fxktu cuuc lgpur ykxxfzu -> alice sees under village
jdu ifzktfx cjlpugj qmxxmoc -> the magical student follows
Now, decrypt the following text: skrp orkjuc hlnnxu",bird writes puzzle,sird writes hunnle,False,Teacher-Cipher,SubstitutionSolver,0.75,3,3,chars=18 coverage=0.75,exact_mismatch
e192e12e,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
emf dfswfe she gwfhid -> the secret cat dreams
efhsmfw detgzfd shdepf -> teacher studies castle
efhsmfw fabpkwfd hqkof iktjehzj -> teacher explores above mountain
whqqze gzdskofwd bkezkj -> rabbit discovers potion
Now, decrypt the following text: mheefw nkppkyd emf spfofw ifddhrf",hatter follows the clever message,hatter nolloys the clever messare,False,Teacher-Cipher,SubstitutionSolver,0.896551724137931,4,4,chars=18 coverage=0.90,exact_mismatch
85949925,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
oca zgcrzlmt gcv -> cat imagines map
jhcrql jhmcgt apm oqeqhwie vibbem -> dragon dreams the colorful puzzle
taijmla tmmt lmch zteclj -> student sees near island
dimml taijzmt gzhhqh -> queen studies mirror
Now, decrypt the following text: apm rqejml kzbchj jhmcgt",the golden wizard dreams,the golden kizard dreams,False,Teacher-Cipher,SubstitutionSolver,0.9523809523809523,4,4,chars=19 coverage=0.95,exact_mismatch
35876bb4,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zthfxgii mdyydwi rgq -> princess follows key
ilvogfl iggi zvbbyg -> student sees puzzle
rhfn wslxjgi xsilyg -> king watches castle
Now, decrypt the following text: otsndf ohixdegti vfogt esyygq",dragon discovers under valley,dragon discoeers under ealley,False,Teacher-Cipher,SubstitutionSolver,0.9230769230769231,3,3,chars=20 coverage=0.92,exact_mismatch
249b5a58,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gijmzui mhgelnzcg ibz ejchljg iczsgjcz -> student discovers the curious treasure
bsiizc gijmhzg iczsgjcz -> hatter studies treasure
ibz gzeczi achuezgg tsiebzg -> the secret princess watches
ibz suehzui csqqhi xlkkltg -> the ancient rabbit follows
rhuv xlkkltg gzeczi -> king follows secret
Now, decrypt the following text: ruhvbi hosvhuzg ibz vlkmzu ecwgisk",knight imagines the golden crystal,knight ioagines the golden crwstal,False,Teacher-Cipher,SubstitutionSolver,0.9333333333333333,5,5,chars=20 coverage=0.93,exact_mismatch
b1ec44a1,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
aft fmyytd zdmlfa vbmats -> the hidden knight writes
ybolrd btoys aft smgwtb xmbbrb -> dragon reads the silver mirror
aft vmst atouftb crggrvs -> the wise teacher follows
ibmdutss vbmats stubta -> princess writes secret
qmby saeymts crbtsa -> bird studies forest
Now, decrypt the following text: qmby ybovs aft stubta iehhgt",bird draws the secret puzzle,bird draws the secret puhhle,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,5,5,chars=21 coverage=0.92,exact_mismatch
b6ac4a3b,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ktgpba lfqatjl mddy -> wizard studies book
fqbfvj kbtfjl idbjlf -> turtle writes forest
lfqajwf lfqatjl ubhlfpv -> student studies crystal
Now, decrypt the following text: ytwe abpkl fnbdqen idbjlf",king draws through forest,kine draws tnrouen forest,False,Teacher-Cipher,SubstitutionSolver,0.8181818181818182,3,3,chars=18 coverage=0.82,exact_mismatch
ef580378,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ydv lvwmvy dkyyvm pkywdvl -> the secret hatter watches
ydv ljhrvm dkyyvm cmkpl -> the silver hatter draws
tsjxdy lyzcjvl gvqusc xkmcvs -> knight studies beyond garden
cmkxus vnohumvl zscvm eumvly -> dragon explores under forest
Now, decrypt the following text: yzmyhv pmjyvl svkm iuzsykjs",turtle writes near mountain,turtle writes near iountain,False,Teacher-Cipher,SubstitutionSolver,0.9583333333333334,4,4,chars=22 coverage=0.96,exact_mismatch
f6b107bc,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bxqqgi gfploigk qbg kqixyrg vxkqlg -> hatter explores the strange castle
jynrbq kqhtngk nykntg zoigkq -> knight studies inside forest
qbg vlgegi qhiqlg ainqgk -> the clever turtle writes
Now, decrypt the following text: kqhtgyq kqhtngk qbg uxrnvxl ugkkxrg",student studies the magical message,student studies the uagical uessage,False,Teacher-Cipher,SubstitutionSolver,0.9354838709677419,3,3,chars=20 coverage=0.94,exact_mismatch
00189f6a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ucoov pwgtfyoqg vorq yrjjoe -> queen discovers near valley
pqrsfv pqorzg wvgwpo trgbjo -> dragon dreams inside castle
gbcpovb tqorbog bxo zrswtrj pffq -> student creates the magical door
bxo sfjpov pqrsfv dfjjfig -> the golden dragon follows
nqwvtogg qorpg bxo zegboqwfcg gotqob -> princess reads the mysterious secret
Now, decrypt the following text: trb wzrswvog hffk",cat imagines book,cat imagines hook,False,Teacher-Cipher,SubstitutionSolver,0.8666666666666667,5,5,chars=21 coverage=0.87,exact_mismatch
ec606cbb,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nohyiakk rcgym zoaukgoa -> princess found treasure
zva qhka moutcy rcgym -> the wise dragon found
zva qhka vuzzao kaak -> the wise hatter sees
Now, decrypt the following text: iuz moaudk gymao kivccw",cat dreams under school,cat dreads under schoow,False,Teacher-Cipher,SubstitutionSolver,0.9,3,3,chars=16 coverage=0.90,exact_mismatch
8b0a88c3,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
loddxs uxmbzqylm scy mxrqyl slyomwly -> rabbit discovers the silver treasure
dxlu ulyokm scy mslofiy ioluyf -> bird dreams the strange garden
nwyyf lyoum kxllzl -> queen reads mirror
Now, decrypt the following text: nwyyf blyosym scy bwlxzwm pwhhry",queen creates the curious puzzle,queen creates the curious puhhle,False,Teacher-Cipher,SubstitutionSolver,0.8928571428571429,3,3,chars=18 coverage=0.89,exact_mismatch
018c6f61,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lzddf adda edm -> queen sees key
uqd iztshza udwiqdt sgwvsfda -> the curious teacher imagines
pstc dokbhtda xhtdau -> bird explores forest
udwiqdt dokbhtda fdwt nwbbdm -> teacher explores near valley
Now, decrypt the following text: uqd rsad ctwvhf rwuiqda",the wise dragon watches,the rise dragon ratches,False,Teacher-Cipher,SubstitutionSolver,0.9,4,4,chars=23 coverage=0.90,exact_mismatch
aaaccd99,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bmwort bmfwdy xgf yfzmfx yfzmfx -> dragon dreams the secret secret
xgf icyf kcmb yffy -> the wise bird sees
gwxxfm fhvsrmfy kfnrtb yzgrrs -> hatter explores beyond school
xgf ycsafm iclwmb bcyzrafmy -> the silver wizard discovers
Now, decrypt the following text: xpmxsf zgwyfy ct vwswzf",turtle chases in palace,tprtle chases in palace,False,Teacher-Cipher,SubstitutionSolver,0.95,4,4,chars=21 coverage=0.95,exact_mismatch
38023e84,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hqshvd sdkbg uegubd hpxds -> turtle reads inside tower
hdkwcds gddg qebds vuysksl -> teacher sees under library
hdkwcds ghqbudg edks ugvkeb -> teacher studies near island
Now, decrypt the following text: hcd wvdjds muet xkhwcdg",the clever king watches,the clejer mint watches,False,Teacher-Cipher,SubstitutionSolver,0.85,3,3,chars=16 coverage=0.85,exact_mismatch
12a79912,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gkqswkb bkqno zkldxn youqxn -> teacher reads beyond island
pyiqbn nyosdakbo gwk sebydeo zddj -> wizard discovers the curious book
gebguk bkqno sqoguk -> turtle reads castle
gwk cdunkx sqg sbkqgko -> the golden cat creates
nbqcdx okko gwk ogbqxck rdgydx -> dragon sees the strange potion
Now, decrypt the following text: fdeok nbqpo gwk sebydeo ogdbl",mouse draws the curious story,fouse draws the curious story,False,Teacher-Cipher,SubstitutionSolver,0.96,5,5,chars=21 coverage=0.96,exact_mismatch
dedce87a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gtogzk okcle grk fcnimcz moyegcz -> turtle reads the magical crystal
grk mpzpodtz gtogzk dptvl -> the colorful turtle found
grk fcnimcz gkcmrko mokcgke -> the magical teacher creates
ocssig lokcfe moyegcz -> rabbit dreams crystal
ocssig ekke aky -> rabbit sees key
Now, decrypt the following text: biqcol lokcfe jtqqzk",wizard dreams puzzle,biqard dreams juqqle,False,Teacher-Cipher,SubstitutionSolver,0.7222222222222222,5,5,chars=19 coverage=0.72,exact_mismatch
d4b85539,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gjc eqxgclpotx npswlk cfibolcx -> the mysterious wizard explores
jwggcl cfibolcx gjc ytlpotx ylqxgwb -> hatter explores the curious crystal
zplk nwgyjcx pv dolcxg -> bird watches in forest
hvpujg pewupvcx gjc ewupywb epllol -> knight imagines the magical mirror
hvpujg klcwex gjc npxc itssbc -> knight dreams the wise puzzle
Now, decrypt the following text: rtccv cfibolcx wzomc pxbwvk",queen explores above island,rueen explores abome island,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,5,5,chars=23 coverage=0.92,exact_mismatch
6290496a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
crskjvii hrdpi sk ijfnnq -> princess draws in school
zfv dkjsvkz ysku ivvi -> the ancient king sees
ysku jfdivi udrhvk -> king chases garden
Now, decrypt the following text: mlvvk hrvdoi bvxnkh qsbrdrx",queen dreams beyond library,mleen dreaos bexond librarx,False,Teacher-Cipher,SubstitutionSolver,0.7083333333333334,3,3,chars=16 coverage=0.71,exact_mismatch
e5a54a53,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xnrjkfvv knfgyfv yif gjkrfjy pfo -> princess creates the ancient key
vycsfjy vycsrfv yif vyngjmf ynfgvcnf -> student studies the strange treasure
yif keuenlcu zcffj lecjs -> the colorful queen found
aecvf vycsrfv gnecjs lenfvy -> mouse studies around forest
xnrjkfvv kigvfv mgnsfj -> princess chases garden
Now, decrypt the following text: nghhry snfgav hfoejs vkieeu",rabbit dreams beyond school,rahhit dreams heyond school,False,Teacher-Cipher,SubstitutionSolver,0.875,5,5,chars=20 coverage=0.88,exact_mismatch
0625f633,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)'-\^ = ^$
:$+// = @^
()+$\ = ^'
\!+/( = /'
Now, determine the result for: ))*!(",@@//,))*!(,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
aug_symbol_006931,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

![<$\{` = \
?#} = |
&""#|/~\ = ""|\
`~? = \
!&&|""{` = |""
^|> = ^|

Now, determine the result for: *?&&/~?",^,"""",False,Teacher-Symbol,MetadataSymbolSolver,1.0,6,6,keep_only_rule,exact_mismatch
e5956ffa,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
02}46 = 44
14}29 = 15
22<21 = 43
13[34 = 1334
59}74 = 84}
Now, determine the result for: 53<39",821,53<39,False,Teacher-Symbol,DeleteRuleSolver,0.2,1,5,delete=[,exact_mismatch
a9d91ec1,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
!:[$? = ::?
&$[:} = %!
}}#:: = %%
%{#`} = :`
Now, determine the result for: '!>{?",:'%?,'!>{?,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
50630ad8,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49`94 = 9449
67`98 = 9867
03$01 = 02
37+35 = 621
59`76 = 7659
Now, determine the result for: 51$37",$85,51$37,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
aug_symbol_007837,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

`/{@|<< = /@<<
""*@)""~$ = *@$
?$""^)^> = $
!$%^]} = $
&$) = $

Now, determine the result for: >#\",/,$,False,Teacher-Symbol,MetadataSymbolSolver,1.0,5,5,keep_only_rule,exact_mismatch
afca7259,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|{:}/ = |!&""
&""(!? = ?>
#}(!"" = >!(
?""`}} = {""&
Now, determine the result for: ?}`/>",>>&,?}`/>,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
3937cbf8,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
23+52 = 75
84-64 = -2
33+82 = 16
01*95 = 985
Now, determine the result for: 84+61",46,84+61,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
3b97e6f6,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>>+>' = '?(
>'-|' = /(
/<*<! = '$?<
!>*'> = '?|$
Now, determine the result for: >!-/'",<,>!-/',False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
49699136,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88*39 = 8839
64<16 = 80
26#12 = #14
21*72 = 2172
Now, determine the result for: 77#25",#52,77#25,False,Teacher-Symbol,DeleteRuleSolver,0.5,2,4,delete=*,exact_mismatch
32815b79,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
23+35 = +12
89)87 = 671
86]22 = 6941
58)18 = 661
Now, determine the result for: 34)62",96,34)62,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
32a31236,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
63|08 = 6308
14|62 = 1462
61/34 = 886
26|16 = 2616
Now, determine the result for: 52[96",44,52[96,False,Teacher-Symbol,DeleteRuleSolver,0.75,3,4,delete=|,exact_mismatch
aug_symbol_005349,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

?{%)* = ?
$#$"" = $$""
(/])` = ""
""`*/< = ""
||[&^ = $
^'[{ = ""

Now, determine the result for: ))[(",?,!,False,Teacher-Symbol,MetadataSymbolSolver,1.0,6,6,keep_only_rule,exact_mismatch
d2fe9d04,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
\):>\ = >/)|
%\`""> = `|""
\/+\) = \/\)
Now, determine the result for: >%:<""",)}),">%:<""",False,Teacher-Symbol,DeleteRuleSolver,0.3333333333333333,1,3,delete=+,exact_mismatch
bcff7dbe,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
[[-#& = /[
>}-)> = [#
>/+/} = @)
Now, determine the result for: #)-[#",>[,#)-[#,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
6d87d164,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
]}*\( = \(]}
']+'' = }&
[\*]] = ]][\
(&-`' = (]
\\*'% = '%\\
Now, determine the result for: [&+}&",'[,[&+}&,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
7137d73a,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
{{+{"" = ?!/
|!+|{ = #<
|{*]{ = |!""""
?|*!{ = ]/<
Now, determine the result for: /<*?{","<""{",/<*?{,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
d350828e,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?>#""> = {|
/|#(| = ""|
<""[}! = ((>
}"":>/ = !//|
!>[""| = >>
Now, determine the result for: /{:""|",}!||,"/{:""|",False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
2beb5851,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
50@99 = 4950
81[43 = 38
85[65 = 20
Now, determine the result for: 10[33",23,10[33,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
c613082a,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
24-35 = -11
19+49 = 481
82+02 = 74
09-63 = 45
Now, determine the result for: 78-47",31,78-47,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
065abaf6,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/}-\` = ]
](-]: = -&/
\]+&( = &(\]
\#-{] = -#
:{*#\ = ((`{
Now, determine the result for: :\+&/",&/:\,],False,Teacher-Symbol,KeepOnlySymbolRule,0.2,1,5,keep=],exact_mismatch
b47e8621,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'|-}] = -|\
}]-]> = <
]&*\< = \<]&
<|*|< = |<<|
Now, determine the result for: ((+<'",><<,<,False,Teacher-Symbol,KeepOnlySymbolRule,0.25,1,4,keep=<,exact_mismatch
65a61279,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
]^*^] = $<%/
}/*^^ = %%//
?""-""< = {$
""""+^} = ??
Now, determine the result for: ]/*<]",?]$/,]/*<],False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
e9e6b620,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
69}44 = 112
17}34 = 50
91]83 = 7552
10}39 = 48
65]45 = 2924
Now, determine the result for: 91+66",25,91+66,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
6e56b39a,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
)>-]] = -#/
]&-%^ = -]>
[!-]) = -]/
!>-%/ = -[]
Now, determine the result for: &#-!]",-/#,&#-!],False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
11e77bf9,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:!*\& = '\^&
\#*@& = %#%:
@#+%: = #'
\@-:% = !:
Now, determine the result for: :!-&@",@',:!-&@,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
91a0e345,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$$+#? = (\""
""'+?# = '$""
""?*!' = !`(#
?'+\` = ]""""
#`-\? = (
Now, determine the result for: !]*$]",(`]',!]*$],False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
8193e7e0,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'{*#/ = #!''
`]-#` = ]{
&!*]! = ?&!!
?!+// = ?!//
Now, determine the result for: #?*&`",??{`,#?*&`,False,Teacher-Symbol,DeleteRuleSolver,0.25,1,4,delete=+,exact_mismatch
a7454fdb,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
03-91 = 11
24-36 = 12
29+76 = 951
88-14 = 74
49*92 = 9249
Now, determine the result for: 74+19",831,74+19,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
1322241b,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93'85 = 178
72&34 = 2447
17-77 = 9
41'71 = 112
Now, determine the result for: 26'35",61,9,False,Teacher-Symbol,KeepOnlySymbolRule,0.25,1,4,keep=9,exact_mismatch
8b7c2ea4,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
{]\][ = <{
%%'}% = '{)
{}\""] = ])@
<`'%% = [<
`)$[) = ]""))
Now, determine the result for: {@\}@",][@,{@\}@,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
e582df31,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}#[""' = :@}'
]]!^"" = #""
]/?}] = ?@#
Now, determine the result for: ""'?]@",}@,"""'?]@",False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
9aa48392,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
28-08 = -2
91*21 = 2191
64-82 = -81
15*39 = 3915
39*36 = 3639
Now, determine the result for: 58+66",151,58+66,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
5541d35c,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
33-12 = -21
37+87 = 151
32-34 = -02
Now, determine the result for: 97*93",2803,97*93,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
1450fbc4,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
77""48 = 124
59[35 = 24
26[84 = 58
29""60 = 88
48""62 = 109
Now, determine the result for: 11""86",96,"11""86",False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
6b2e0c5a,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/:[$@ = :^
(]*/$ = !^:
:@*:] = @}
!![/} = [^$
!:*/$ = (@
Now, determine the result for: ':""/$",!(:',"':""/$",False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
8a0c1aab,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?:+[} = >}$
?$+&[ = $?
?>*:< = <[($
&>+?[ = $^
Now, determine the result for: <[-}[",<,<[-}[,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
d303ae8e,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55-42 = 13
84-17 = -32
23+71 = 05
44-19 = -74
Now, determine the result for: 86+42",39,86+42,False,Teacher-Symbol,DirectMapSolver,0.0,0,4,map=0,no_solver_match
fb623471,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
84*57 = 1063
67-37 = 3
77*65 = 3134
Now, determine the result for: 08-29",-21,3,False,Teacher-Symbol,KeepOnlySymbolRule,0.3333333333333333,1,3,keep=3,exact_mismatch
26168be6,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
96+63 = 501
08-09 = -01
64+72 = 37
Now, determine the result for: 23+76",99,23+76,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
f3e08a24,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
25*82 = 7541
85+82 = 8285
62+12 = 1262
Now, determine the result for: 48+05",0548,48+05,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
aug_symbol_007622,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

/'&]$\"" = /'
?)"" = #
>%&*$}% = *
<^]! = *
%$#[!)^ = #

Now, determine the result for: @>(~",{,#,False,Teacher-Symbol,MetadataSymbolSolver,1.0,5,5,keep_only_rule,exact_mismatch
8a1bdd48,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`?-#? = -@?
]&*]] = &|#&
#]-]@ = -\|
[|-&? = -[@
\]-`? = `]
Now, determine the result for: \@*#[",`\&[,\@*#[,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
e38c423b,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$!*(( = (>(#
)@*@| = (""""!
(@*#$ = (<#""
$>-|$ = -!<
|@-@| = -$
Now, determine the result for: ""(+@""","""(@""","""(+@""",False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
42cb233d,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
81*84 = 368
17+26 = 431
41-94 = -53
Now, determine the result for: 59+29",881,59+29,False,Teacher-Symbol,DirectMapSolver,0.0,0,3,map=0,no_solver_match
8d652f91,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
46*21 = 967
39-82 = 56
17+13 = 101
94+72 = 57
79+11 = 701
Now, determine the result for: 97-57",4,97-57,False,Teacher-Symbol,DirectMapSolver,0.0,0,5,map=0,no_solver_match
aug_symbol_002899,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

|{! = \
&~%]{ = %
`]{\(! = \
&\|} = \
/}^]'@^ = ^^
^[$&[^( = ^^

Now, determine the result for: {]@(",%,"""",False,Teacher-Symbol,MetadataSymbolSolver,1.0,6,6,keep_only_rule,exact_mismatch
aug_symbol_007548,symbol,"In Alice's Wonderland, a secret set of transformation rules is applied to equations.
Below are a few examples:

{\"" = }
^][?@ = ^
""[^) = ^
#\{@/* = &
?&$$ = &

Now, determine the result for: /[!>",|,&,False,Teacher-Symbol,MetadataSymbolSolver,1.0,5,5,keep_only_rule,exact_mismatch
